area,transect.ID,plot.ID,tree,common.name,scientific.name,family.name,type,DBH.2013,canopy.2013,light.2013,dead.2013,D.class.2013,Hcom.2013,Htot.2013,RN.2013,RS.2013,RE.2013,RW.2013,date.2013,DBH.2018,Htot.2018,dead.2018,date.2018,UTM.Easting,UTM.Northing
AND_A01,T1P4,4,133,morta,NA,NA,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.9,22.99,TRUE,20180321,296649.2927,9717806.307
AND_A01,T1P4,4,134,morta,NA,NA,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,14.93,TRUE,20180321,296645.5728,9717804.625
AND_A01,T1P4,4,135,mata mata branco,Eschweilera coriacea,Lecythidaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.4,18.32,NA,20180321,296650.3238,9717801.479
AND_A01,T1P4,4,136,mata mata branco,Eschweilera coriacea,Lecythidaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.1,25.77,NA,20180321,296651.122,9717794.026
AND_A01,T1P4,4,137,morta,NA,NA,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6,11.57,TRUE,20180321,296654.4282,9717792.887
AND_A01,T1P4,4,138,morta,NA,NA,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8,14.23,TRUE,20180321,296653.4797,9717780.849
AND_A01,T1P4,4,139,embauba branca,Cecropia palmata,Urticaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4,11.43,NA,20180321,296656.4295,9717781.895
AND_A01,T1P4,4,140,embauba branca,Cecropia palmata,Urticaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,13.14,NA,20180321,296657.7198,9717780.293
AND_A01,T1P4,4,141,embauba branca,Cecropia palmata,Urticaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4,13.39,NA,20180321,296660.8748,9717774.114
AND_A01,T1P4,4,142,embauba branca,Cecropia palmata,Urticaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.1,11.91,NA,20180321,296666.1123,9717776.036
AND_A01,T1P4,4,143,embauba branca,Cecropia palmata,Urticaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2,11.97,NA,20180321,296660.4612,9717771.547
AND_A01,T1P4,4,144,embauba branca,Cecropia palmata,Urticaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.6,15.27,NA,20180321,296659.7997,9717770.68
AND_A01,T1P4,4,145,embauba branca,Cecropia palmata,Urticaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3,11.36,NA,20180321,296659.3907,9717772.207
AND_A01,T1P4,4,146,marupa,Simarouba amara,Simaroubaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5,12.17,NA,20180321,296658.0982,9717765.078
AND_A01,T1P4,4,147,morta,NA,NA,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2,11.29,TRUE,20180321,296660.5676,9717765.621
AND_A01,T1P4,4,148,inga vermelho,Inga alba,Fabaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.1,13.82,NA,20180321,296667.4842,9717767.801
AND_A01,T1P4,4,149,jatereu,Lecythis idatimon,Lecythidaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,11.15,NA,20180321,296667.7209,9717767.033
AND_A01,T1P4,4,150,inga branco,Inga thibaudiana,Fabaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6,12.24,NA,20180321,296665.0217,9717766.318
AND_A01,T1P4,4,151,iperana,Eperua bijuga,Fabaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.9,13.07,NA,20180321,296664.8694,9717766.16
AND_A01,T1P4,4,152,morta,NA,NA,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.2,13.88,TRUE,20180321,296658.5379,9717763.881
AND_A01,T1P4,4,153,paruru,Vantanea parviflora,Humiriaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.5,13.45,NA,20180321,296657.9538,9717765.754
AND_A01,T1P4,4,154,morta,NA,NA,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.1,16.1,TRUE,20180321,296652.7633,9717764.047
AND_A01,T1P4,4,155,inga vermelho,Inga alba,Fabaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.3,24.34,NA,20180321,296634.3317,9717780.272
AND_A01,T2P1,5,1,maravuvuia,Croton matourensis,Euphorbiaceae,O,17.5,S,2,FALSE,NA,9.1,14.53,1.7,1.8,0.6,7.7,20130824,NA,NA,TRUE,20180322,296294.6458,9718129.517
AND_A01,T2P1,5,2,mamui,Jacaratia spinosa,Caricaceae,O,24.7,S,2,FALSE,NA,7.56,15.03,1.8,3.9,2,1,20130824,29.8,NA,FALSE,20180322,296296.6226,9718124.891
AND_A01,T2P1,5,3,muuba,Bellucia grossularioides,Melastomataceae,O,18.3,S,2,FALSE,NA,11.48,19.44,4,4.1,3,4.2,20130824,NA,NA,TRUE,20180322,296293.9406,9718122.179
AND_A01,T2P1,5,4,jatereu,Lecythis idatimon,Lecythidaceae,O,18.3,S,2,FALSE,NA,10.53,16.88,6,0.1,1.7,1.4,20130824,20.4,NA,FALSE,20180322,296295.6925,9718118.076
AND_A01,T2P1,5,5,mata mata branco,Eschweilera coriacea,Lecythidaceae,O,43.2,C,2,FALSE,NA,14.76,24.23,4.4,3.4,3,4,20130824,46.3,NA,FALSE,20180322,296298.7863,9718110.83
AND_A01,T2P1,5,6,burangica,Galipea trifoliata,NA,O,10.4,S,2,FALSE,NA,6.01,9.96,1.3,1.9,1.8,2.3,20130824,NA,NA,TRUE,20180322,296299.5918,9718108.693
AND_A01,T2P1,5,7,andiroba,Carapa guianensis,Meliaceae,O,41.2,S,2,FALSE,NA,18.54,28.66,5.1,3.8,4,2.1,20130824,NA,NA,TRUE,20180322,296300.7765,9718106.419
AND_A01,T2P1,5,8,inga vermelho,Inga alba,Fabaceae,O,14.2,C,2,FALSE,NA,8.93,19.68,7.8,1.4,5.2,2.3,20130824,NA,NA,TRUE,20180322,296305.7586,9718104.762
AND_A01,T2P1,5,9,cutitiriba,Pouteria sp.,Sapotaceae,O,12.3,S,2,FALSE,NA,11.16,16.54,3.3,2,2.2,2.7,20130824,NA,NA,TRUE,20180322,296304.0893,9718102.415
AND_A01,T2P1,5,10,marupa,Simarouba amara,Simaroubaceae,O,46.4,E,1,FALSE,NA,25.51,30.78,4,1,2.8,4.1,20130824,39.1,NA,FALSE,20180322,296277.9372,9718111.175
AND_A01,T2P1,5,11,andiroba,Carapa guianensis,Meliaceae,O,60,E,1,FALSE,NA,10.46,27.52,5.1,4.1,3.9,6,20130824,NA,NA,TRUE,20180322,296276.1567,9718110.347
AND_A01,T2P1,5,12,cajuaçu,Anacardium spruceanum,Anacardiaceae,O,57.2,E,1,FALSE,NA,14.9,25.03,2,4,7.2,3.1,20130824,NA,NA,TRUE,20180322,296259.9883,9718113.294
AND_A01,T2P1,5,13,mata mata branco,Eschweilera coriacea,Lecythidaceae,O,41,C,1,FALSE,NA,12.28,22.2,1.9,6,2.1,4.8,20130824,57.7,NA,FALSE,20180322,296281.0473,9718118.902
AND_A01,T2P1,5,14,faveira branca,Parkia sp.,Fabaceae,O,54,C,1,FALSE,NA,12.07,25.85,3,5.5,5.7,5.6,20130824,NA,NA,TRUE,20180322,296276.5026,9718134.579
AND_A01,T2P1,5,82,maravuvuia,Croton matourensis,Euphorbiaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.7,17.47,NA,20180322,296281.8354,9718137.058
AND_A01,T2P1,5,83,maravuvuia,Croton matourensis,Euphorbiaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.7,20.34,NA,20180322,296283.2083,9718136.336
AND_A01,T2P1,5,84,morta,NA,NA,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,13.75,TRUE,20180322,296280.2811,9718135.708
AND_A01,T2P1,5,85,caqui preto,Diospyros guianensis,NA,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.2,15.05,NA,20180322,296278.5757,9718135.961
AND_A01,T2P1,5,86,fava folha fina,Parkia sp.,Fabaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.1,29.21,NA,20180322,296282.0702,9718130.261
